Source,CAS Catalog Number,FieldNumber,Additional Identifier,Duplicate,Family,CommonName,Genus,Species,Name,affiliation,County,City,Locality,Inial Lat (starts 2018),Initial Long (starts 2018),Latitude,Longitude,Lat/Long Estimated,corrected by,date fixed,georeferencing notes,georeferenced longitude,georeferenced latitude,uncertainty raduis (m),fixed Latitude,fixed Longitude,How fixed lat/long determined,georeferenced by,lat/long protocol,How Lat/Long Det,georeference verification,Confidence Code,GE#,SignsHumanInteraction,BoatCollision,Shot,FisheryInteraction,OtherHumanInter,HowDetermined,OtherCauses,CauseOfDeathOtherRemarks,DateOfInitialObs,First Observed,InitialStatus,Era,ExaminationDate,month,day,year,NoExam,ExamCondition,Sex,AgeClass,condition,CarcassType,StraightLength,SL_units,SL_estimated,Tag at Stranding,Tag_1_ID,Tag_1_Color,Tag_1_Type,Tag_1_Placement,Tag_2_ID,Tag_2_Color,Tag_2_Type,Tag_2_Placement,Disposal_Towed,Disposal_Sunk,SpecimenDisp_ScientificCollection,Necropsy Code,Necropsied,Necropsy Type,Carcass Type,NecropsiedDate,NecropsiedBy,Additional Remarks,Gear Collected,Gear Disposition
CAS,,CAS-Zc-23FEB16-SLP-B,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Pescadero,Año Nuevo State Reserve Cove Beach,,,37.117281,-122.30909,FALSE,kkhigh,2/20/2021 21:32,,-122.30909,37.117281,19,,,,,,GPS,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,TRUE,CBD,22-Feb-16,Beach or Land,Moderate Decomposition,3,2/23/2016,2,,2016,FALSE,Moderate Decomposition,Male,Subadult,,Whole Carcass,188,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,Green twine to right rear flipper,FALSE,
CAS,,CAS-Zc-23JUL09-KGS,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,KEARY G. SORENSON,,Sonoma,Bodega Bay,Pinnacle Gulch,,,38 18.164,123 00.750,FALSE,kkhigh,3/14/2021 22:49,,-123.0125,38.302733,28,,,,,,,,,,No,FALSE,FALSE,FALSE,,,TRUE,EMACIATED,23-Jul-09,,Freshly Dead,3,7/23/2009,7,,2009,FALSE,Freshly Dead,Male,Yearling,,No,102,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23JUL15-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Half Moon Bay,Venice Beach,,,37.478274,-122.450332,FALSE,kkhigh,2/15/2021 0:58,,-122.450332,37.478274,12,,,,,,GPS,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,External Examination,FALSE,CBD,21-Jul-15,Beach or Land,Moderate Decomposition,3,7/23/2015,7,,2015,FALSE,Moderate Decomposition,Female,Pup / Calf,,Whole Carcass,78,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23JUL18-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Pescadero,Ano Nuevo at New Years Creek,,,37.116129,-122.306577,TRUE,kkhigh,2/20/2021 23:32,,-122.306577,37.116129,24,,,,,,Internet/software,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-Jul-18,Beach or Land,Advanced Decomposition,3,,7,,2018,TRUE,,Unknown,Yearling,,Whole Carcass,125,cm,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,"Photo from Bob Wilson, not Beach Watch.  Surveyor did ot take a measurement, so an estimation was made with the scale ar in the photo.  It was not located on the beach when I responded.",FALSE,
Regional,,CAS-Zc-23Julr06-RB,200607097,,Otariidae,CALIFORNIA SEA LION,ZALOPHUS,CALIFORNIANUS,"RAYMOND BANDAR, CALIFORNIA ACADEMY OF SCIENCES",,SAN FRANCISCO,SAN FRANCISCO,"OCEAN BEACH, FOOT OF NORIEGA STREET",,,,,,kkhigh,3/26/2021 23:18,ngis based off of description,-122.509929,37.752854,230,,,,,,,,,,UNKNOWN,,,,,,,,,7/23/2006,,3,7/30/2006,7,,2006,,MODERATE DECOMPOSITION,M,SUBADULT,,,72,in,,N,,,,,,,,,,,,,,,,,,,,
CAS,,CAS-Zc-23JUN04-RB,,R,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,RAYMOND BANDAR,,San Mateo,Pacifica,ROCKAWAY BEACH,,,,,FALSE,kkhigh,2/13/2021 20:09,ngis based off of description,-122.49718,37.609927,314,,,,,,,,,,No,FALSE,FALSE,FALSE,,External Examination,FALSE,CBD,23-Jun-04,,Unknown,3,6/23/2004,6,,2004,FALSE,Advanced Decomposition,Female,Yearling,,No,103,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23JUN09-KGS,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,KEARY G. SORENSON,,Contra Costa,Richmond,Keller Beach,,,37 52.212,123 23.203,FALSE,kkhigh,3/26/2021 0:29,ngis based off of description,-122.386738,37.920934,100,,,,,,,,,,No,FALSE,FALSE,FALSE,,,FALSE,CBD,23-Jun-09,,Advanced Decomposition,3,6/23/2009,6,,2009,FALSE,Advanced Decomposition,Unknown,Pup / Calf,,No,75,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
Regional,,CAS-Zc-23Jun96-RB,9606232,,Otariidae,CALIFORNIA SEA LION,ZALOPHUS,CALIFORNIANUS,"R. BANDAR, CALIFORNIA ACADEMY OF SCIENCES, SAN FRANCISCO",,MARIN,,"RODEO BEACH, GOLDEN GATE NATIONAL RECREATION AREA",,,,,,kkhigh,3/27/2021 1:34,ngis based off of description,-122.536234,37.829891,920,,,,,,,,,,UNKNOWN,,,,,,,,,6/23/1996,,3,6/23/1996,6,,1996,,MODERATE DECOMPOSITION,U,UNKNOWN,,,,,,N,,,,,,,,,,,,,,,,,,POSSIBLE SHARK ATTACK,,
CAS,,CAS-Zc-23MAR15-DJG,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,DENISE J. GREIG,,San Francisco,San Francisco,Ocean Beach at Ulloa Street,,,37.7396,-122.5079,FALSE,kkhigh,3/23/2021 20:48,,-122.5079,37.7396,70,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-Mar-15,,Advanced Decomposition,3,3/23/2015,3,,2015,FALSE,Advanced Decomposition,Male,Subadult,,No,192,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23MAR15-SLP-A,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Pescadero,Año Nuevo SR - North Point beach,,,37.120366,-122.338108,FALSE,kkhigh,2/17/2021 19:33,,-122.338108,37.120366,23,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,22-Mar-15,,Advanced Decomposition,3,3/23/2015,3,,2015,FALSE,Advanced Decomposition,Male,Pup / Calf,,No,110,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23MAR15-SLP-B,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Pacifica,"Linda Mar beach, near boat docks.",,,37.596148,-122.506821,FALSE,kkhigh,2/12/2021 17:28,,-122.506821,37.596148,10,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,21-Mar-15,,Freshly Dead,3,3/23/2015,3,,2015,FALSE,Moderate Decomposition,Male,Yearling,,No,121,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23MAR15-SLP-C,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Pescadero,Año Nuevo SR - North Point beach,,,37.128092,-122.33671,FALSE,kkhigh,2/17/2021 19:34,,-122.33671,37.128092,23,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-Mar-15,,Mummified / Skeleton,3,3/23/2015,3,,2015,FALSE,Mummified / Skeleton,Unknown,Pup / Calf,,No,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23MAR15-SLP-D,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Pescadero,Año Nuevo SR - North Point beach,,,37.12595,-122.336993,FALSE,kkhigh,2/17/2021 19:33,,-122.336993,37.12595,23,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-Mar-15,,Mummified / Skeleton,3,3/23/2015,3,,2015,FALSE,Mummified / Skeleton,Male,Pup / Calf,,No,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23MAR18-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Pescadero,"Gazos Creek Beach, south of the creek",,,37.162421,-122.36147,TRUE,kkhigh,2/16/2021 0:10,,-122.36147,37.162421,30,,,,,,Internet/software,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,External Examination,FALSE,CBD,23-Mar-18,Beach or Land,Advanced Decomposition,3,3/23/2018,3,,2018,FALSE,Advanced Decomposition,Female,Adult,,Partial Carcass,184,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,Beach Watch Data.,FALSE,
CAS,,CAS-Zc-23MAY14-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,Marin,Point Reyes National Seashore,"Abbott's lagoon, north of lagoon 3/4 mile",,,38.144602,-122.951354,FALSE,kkhigh,3/18/2021 23:52,,-122.951354,38.144602,59,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-May-14,,Moderate Decomposition,3,,5,,2014,FALSE,,Male,Adult,,No,260,cm,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23MAY16-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Moss Beach,Below Moss Beach Distillery,,,37.516656,-122.513017,TRUE,kkhigh,2/11/2021 21:24,,-122.513017,37.516656,10,,,,,,Internet/software,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,18-May-16,Beach or Land,Moderate Decomposition,3,5/23/2016,5,,2016,FALSE,Advanced Decomposition,Female,Adult,,Whole Carcass,171,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23MAY19-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Half Moon Bay,"Tunitas Creek Beach, north of th e creek",,,37.658831,-122.400589,TRUE,kkhigh,2/15/2021 22:57,"ngis based off of description, original lat/long was in sf",-122.401826,37.360304,182,,,,,,Internet/software,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-May-19,Beach or Land,Moderate Decomposition,3,,5,,2019,TRUE,,Female,Adult,,Whole Carcass,,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,will try to get to animal for measurements,FALSE,
CAS,,CAS-Zc-23NOV07-RB,,"N, R",Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,RAYMOND BANDAR,,San Francisco,San Francisco,Ocean Beach GGNRA foot of Irving St.,,,,,FALSE,kkhigh,3/22/2021 5:46,ngis based off of description,-122.511594,37.762031,240,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,External Examination,FALSE,CBD,23-Nov-07,,Advanced Decomposition,3,11/23/2007,11,,2007,FALSE,Advanced Decomposition,Male,2.5 yr,,No,130,cm,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,"No upper or lower jaws. Measured 48"" S.L. to end of frontal bone.",FALSE,
CAS,,CAS-Zc-23NOV13-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Pescadero,"Gazos Creek, South of the parking lot near lagoon",,,37.164238,-122.361513,FALSE,kkhigh,2/16/2021 2:01,,-122.361513,37.164238,26,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,18-Nov-13,,Mummified / Skeleton,3,11/23/2013,11,,2013,FALSE,Mummified / Skeleton,Unknown,Adult,,No,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23OCT18-SLP,,,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Daly City,south of Thorton Beach,,,37.691223,-122.497923,TRUE,kkhigh,2/13/2021 1:01,,-122.497923,37.691223,802,,,,,,Internet/software,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-Oct-18,Beach or Land,Alive,3,,10,,2018,TRUE,,Male,Adult,,Whole Carcass,,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,not examined in interidal zone.,FALSE,
CAS,,CAS-Zc-23OCT97-RB,,,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,RAYMOND BANDAR,,San Francisco,San Francisco,GGNRA: BAKER BEACH,,,,,FALSE,kkhigh,3/24/2021 5:35,ngis based off of description,-122.481882,37.798408,1506,,,,,,,,,,No,FALSE,FALSE,FALSE,,External Examination,FALSE,UNKNOWN,23-Oct-97,,Advanced Decomposition,3,10/25/1997,10,,1997,FALSE,Advanced Decomposition,Male,,,No,82,in,TRUE,FALSE,10905 LEFT,ORANGE,PLASTIC,F,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
Regional,,CAS-Zc-23Sep07-RB,200709111,,Otariidae,CALIFORNIA SEA LION,ZALOPHUS,CALIFORNIANUS,"R. BANDAR, CALIFORNIA ACADEMY OF SCIENCES, SAN FRANCISCO",,MARIN,,"MUIR BEACH, GOLDEN GATE NATIONAL RECREATION AREA",,,,,,kkhigh,3/26/2021 22:50,ngis based off of description,-122.576378,37.859614,515,,,,,,,,,,UNKNOWN,,,,,,,,,9/23/2007,,3,9/24/2007,9,,2007,,MODERATE DECOMPOSITION,U,SUBADULT,,,59,IN,,N,,,,,,,,,,,TRUE,,,,,,,"UPPER JAWS BROKEN, FRAGMENTED AND INCOMPLETE; OSTEOPATHOLOGY IN LEFT MANDIBLE & RIGHT PREMAXILLA; PHOTOS TAKEN BY BEACHWATCH/GULF OF THE FARALLONES NATIONAL MARINE SANCTUARY",,
CAS,,CAS-Zc-23SEP10-MEF,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,MAUREEN E. FLANNERY,,San Francisco,San Francisco,"Treasure Island, Avenue of the Palms and 9th Avenue",,,37.82223,-122.3755759,FALSE,kkhigh,3/23/2021 21:12,,-122.376118,37.822133,66,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-Sep-10,,Advanced Decomposition,3,9/23/2010,9,,2010,FALSE,Advanced Decomposition,Male,Subadult,,No,198,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-23SEP18-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Moss Beach,"Fitzgerald Marine Reserve, near Distillery Point",,,37.51372,-122.511716,TRUE,kkhigh,2/12/2021 17:33,,-122.511716,37.51372,20,,,,,,Map,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-Sep-18,Beach or Land,Advanced Decomposition,3,9/23/2018,9,,2018,FALSE,Advanced Decomposition,Male,Subadult,,Whole Carcass,157,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,Beach Watch Data,FALSE,
CAS,,CAS-Zc-23SEP19-SLP,,,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Francisco,San Francisco,in construction Zone of Treasure Island,,,37.823503,-122.370771,TRUE,kkhigh,3/24/2021 0:17,,-122.370771,37.823503,344,,,,,,Internet/software,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,23-Sep-19,Beach or Land,Advanced Decomposition,3,,9,23,2019,TRUE,,Male,Adult,,Whole Carcass,,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,id'd via photograph.  Access too difficult,FALSE,
CAS,,CAS-Zc-23SEP98-RB,,R,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,RAYMOND BANDAR,,San Mateo,Half Moon Bay,REDONDO BEACH,,,,,FALSE,kkhigh,2/27/2021 0:38,ngis based off of description,-122.444359,37.444257,922,,,,,,,,,,No,FALSE,FALSE,FALSE,,External Examination,FALSE,UNKNOWN,23-Sep-98,,Advanced Decomposition,3,9/23/1998,9,,1998,FALSE,Advanced Decomposition,Unknown,,,No,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-24APR98-RB,,R,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,RAYMOND BANDAR,,San Mateo,,PT. AñO NUEVO,,,,,FALSE,kkhigh,2/28/2021 2:20,ngis based off of description,-122.328184,37.114414,448,,,,,,,,,,No,FALSE,FALSE,FALSE,,External Examination,FALSE,SHARK KILL,24-Apr-98,,Moderate Decomposition,3,4/24/1998,4,,1998,FALSE,Moderate Decomposition,Unknown,,,No,,,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
National,,CAS-Zc-24Aug09-SG,200908190,,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SARAH GRIMES,California Academy of Sciences,Marin,POINT REYES,10 MILE BEACH,,,39.551944,–123.768056,estimate,kkhigh,3/31/2021 19:26,ngis based off of description,-122.974097,38.081894,9889,,,,,,Internet,,,,N,N,N,N,N,,,,8/24/2009,,Mummified/Skeletal,3,8/24/2009,8,24,2009,,Mummified/Skeletal,MALE,ADULT,,,96,in,estimate,N,,,,,,,,,N,N,FALSE,,N,,,,,,,
CAS,,CAS-Zc-24AUG13-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,Marin,Point Reyes National Seashore,Great Beach - middle area,,,38.060698,-122.983325,FALSE,kkhigh,3/18/2021 0:07,,-122.983325,38.060698,43,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,24-Aug-13,,Mummified / Skeleton,3,8/24/2013,8,,2013,FALSE,Mummified / Skeleton,Male,Subadult,,No,155,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-24AUG14-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,San Mateo,Pescadero,Año Nuevo North beach,,,37.124202,-122.337504,FALSE,kkhigh,2/19/2021 20:57,,-122.337504,37.124202,41,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,24-Aug-14,,Advanced Decomposition,3,8/24/2014,8,,2014,FALSE,Advanced Decomposition,Female,Adult,,No,178,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-24AUG17-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,Marin,Inverness,"Point Reyes National Seashore,  Limnatour Beach approx. 1 mile north of main entrance",,,38.028184,-122.901529,FALSE,kkhigh,3/19/2021 1:44,,-122.901529,38.028184,57,,,,,,GPS,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,24-Aug-17,Floating,Mummified / Skeleton,3,,8,,2017,TRUE,,Male,Adult,,Whole Carcass,1,cm,TRUE,TRUE,,,,,,,,,FALSE,FALSE,TRUE,,FALSE,,,,,,FALSE,
CAS,,CAS-Zc-24AUG18-SLP,,N,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,SUE PEMBERTON,,Mendocino,Ft. Bragg,Ten Mile Beach,,,39.530129,-123.775017,FALSE,kkhigh,3/25/2021 0:37,,-123.775017,39.530129,48,,,,,,GPS,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,,FALSE,CBD,24-Aug-18,Beach or Land,Moderate Decomposition,3,,8,,2018,TRUE,,Female,Adult,,Whole Carcass,,cm,FALSE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,washed out prior to examination.,FALSE,
CAS,,CAS-Zc-24DEC05-RB-A,,,Otariidae,CALIFORNIA SEA LION,Zalophus,californianus,RAYMOND BANDAR,,San Francisco,San Francisco,The Presidio - Crissy Field Beach GGNRA just E of lagoon in/out flow,,,,,FALSE,kkhigh,3/24/2021 4:30,ngis based off of description,-122.453349,37.805899,122,,,,,,,,,,Could Not Be Determined (CBD),FALSE,FALSE,FALSE,,External Examination,FALSE,CBD,24-Dec-05,,Unknown,3,1/2/2006,12,,2005,FALSE,Advanced Decomposition,Male,Subadult,,No,196,cm,TRUE,FALSE,,,,,,,,,FALSE,FALSE,FALSE,,FALSE,,,,,,FALSE,
Regional,,CAS-Zc-24Dec05-RB-B,200512074,,Otariidae,CALIFORNIA SEA LION,ZALOPHUS,CALIFORNIANUS,"R. BANDAR, CALIFORNIA ACADEMY OF SCIENCES, SAN FRANCISCO",,SAN FRANCISCO,SAN FRANCISCO,"THE PRESIDIO, CRISSY FIELD BEACH, GOLDEN GATE NATIONAL RECREATION AREA, EAST OF LAGOON IN/OUT FLOW",,,,,,kkhigh,3/31/2021 1:28,ngis based off of description,-122.458719,37.805475,1816,,,,,,,,,,UNKNOWN,,,,,,,,,12/24/2005,,3,1/2/2006,12,,2005,,MODERATE DECOMPOSITION,M,SUBADULT,,,77,CM,,N,,,,,,,,,,,TRUE,,,,,,,PHOTOS TAKEN BY BEACH WATCH; HEAD & BODY SCAVENGED BY VULTURES & RAVENS; BOTH ZYGOMATICS ARE MISSING,,
